MLS No,Latitude,Longitude
ML81961020,37.2828885,-121.8600506
ML81934844,37.3102623,-121.8916363
CRDW24049688,33.9971314,-118.2967108
SF424036943,37.7532925,-122.4777621
ML81969295,37.2198401,-121.7678403
SF423908739,37.7414166,-122.4210495
ML81956546,37.2295059,-121.8163686
ML81966087,37.3343884,-121.7797666
SF423719366,37.7563741,-122.4339473
ML81944773,37.2541213,-121.9701393
ML81953495,36.7152469,-121.6401076
SF423740952,37.7636958,-122.4908575
ML81931435,37.3928356,-122.000026
CRP1-11348,34.2560074,-118.3198765
41061879,37.9107356,-122.3399947
CRMB22248994,34.082512,-118.1955315
CL22172551,33.8490919,-118.1709338
CRDW24046388,34.0697048,-118.2066541
ME224044453,38.6381208,-121.359333
SF423927738,37.7908333,-122.4452725
41022265,37.8461504,-122.2592696
CRPTP2207826,32.7437343,-117.0662726
CRPTP2300146,34.0272325,-118.4355723
CRPW23034075,34.0848318,-118.1666082
CRSR23003639,34.1808532,-118.4038442
CRSR24032056,34.13079340000001,-118.2269166
ML81953641,37.360903,-121.9118647
CRCV23111582,34.0318747,-118.4464315
ME224010323,37.3204335,-121.9541323
CRSR24083372,34.1046973,-118.3726762
CL23311971,34.1485451,-118.1090903
CL23300607,33.9627166,-118.4111659
CL23249409,34.1139374,-118.1758557
CRNDP2401198,32.7611586,-117.2514459
CREV23066926,33.74293250000001,-118.2919195
CRPW23221584,33.7628078,-118.128872
CRV1-21814,34.2183633,-119.1834797
SF423755457,37.7564183,-122.4753353
ML81935398,37.3059591,-121.9289021
41035925,37.8808769,-122.0870146
ML81948130,37.7528819,-122.4436352
41050780,37.7905726,-122.2151782
CRSB24000916,33.9443508,-118.2562598
SF423730393,37.791747,-122.4457374
41045780,37.8693779,-122.0768582
CRAR23156252,34.0530798,-118.2660997
CL24419841,34.0519379,-118.4236059
CROC24057269,33.4835443,-117.5839196
CRPW22256634,34.0697554,-118.2015463
CL24409393,34.0598924,-118.3191983
CRSC24155701,35.276428,-120.667415
SF424031160,37.79151179999999,-122.4407931
ML81925360,37.2906679,-121.742214
SF423747684,37.7749439,-122.499173
CRTR23140076,33.7126787,-117.7556173
CRSW24027374,33.488339,-117.0673971
ML81926372,37.3794337,-121.8120217
SF423914180,37.73152109999999,-122.4920438
ME223072072,38.5387127,-121.4637379
CRNDP2305299,32.959765,-117.0921797
CL24414259,34.1231924,-118.2679882
BA324001341,38.3110497,-122.3370142
41015589,37.9288196,-122.0533977
41067654,37.7922491,-122.2563815
ML81954264,37.2271272,-121.9001486
SF423757836,37.7250373,-122.3951234
SF424021045,37.7842209,-122.4928552
CRNDP2404658,32.9960791,-117.0852859
ML81910045,37.7213968,-122.4597121
CL24404907,33.9814605,-118.4004152
CL24422921,34.0549076,-118.242643
CROC24015501,34.0169903,-118.3226469
CRSR23229324,34.2115713,-118.5026702
CRPTP2207733,32.5631619,-117.0751396
CRPW24027884,33.8174714,-118.099642
CL24420193,34.050905,-118.4675638
CL23297037,34.0715306,-118.4636025
CL23254853,34.0589439,-118.4848938
CL24368463,34.122987,-118.2678745
CL22221011,34.0657159,-118.4300621
CRIG22235060,33.8375367,-118.1758838
CL24420839,34.011191,-118.4373698
CL24401645,34.1192325,-118.3610865
CL23229331,34.0712508,-118.3819707
CL23322911,33.9896669,-118.4248681
CL23327717,34.0437576,-118.4691386
ML81930000,37.30152289999999,-121.9030473
ME224066028,38.64637949999999,-121.536377
CRPW24111427,33.7839952,-118.1067719
CL24360985,33.9688628,-118.3100344
CROC23121392,33.6864621,-117.7265549
SF423730071,37.78813940000001,-122.3925795
41066978,37.8041675,-122.2068929
SF424032708,37.7905431,-122.3959219
CRND23046400,33.5710993,-117.2444402
41042634,37.8799886,-122.0863477
ML81948690,37.2320742,-121.8341345
CL23326073,34.0268997,-118.435934
CL24346311,34.0365337,-118.448599
CRP1-12868,34.089267,-118.1980979
41046223,37.9220283,-122.058751
ME224035690,38.6641929,-121.0551213
ML81963747,37.2813586,-121.90254
SF423920571,37.7903248,-122.3915355
CL23336309,34.0504856,-118.4690739
CL24409497,33.9688576,-118.3297903
SF424048986,37.7533994,-122.423938
ML81944279,37.2999149,-121.9180396
CL22211521,34.1045407,-118.4574081
CL22213155,33.8373779,-116.531559
ML81944807,37.4181321,-121.866592
ML81947343,37.2410938,-121.8776743
SF423759066,37.7423264,-122.4095946
41021793,37.8087105,-122.3028123
41027117,37.8016646,-122.2269662
CRPI24002202,34.85690880000001,-120.4058745
41055100,37.8421744,-122.2670553
CL24373531,33.9642004,-118.4153788
SF423723545,37.7858964,-122.4244491
CRSW23021392,33.9113683,-118.2603504
CRSR24086208,34.1253085,-118.3507619
CRGD23170653,33.028639,-117.0500773
SF423724821,37.7325153,-122.4475392
CRSB23073924,33.958155,-118.3835442
CREV23201879,33.621793,-117.082958
CRPTP2400935,32.7271422,-117.0512857
CRPW23109711,33.6065982,-117.7192759
41030516,37.8186003,-122.2551811
ML81936417,37.2358289,-121.8100341
SF422697122,37.7399079,-122.4383144
CL23232417,34.0926313,-118.3886949
CRCV24044826,34.04904140000001,-118.1976743
41043129,37.81075260000001,-122.2198957
ME223007614,38.850828,-121.246171
CL22201784,34.0262366,-118.3198451
ME223034140,38.5790077,-121.3792444
CL23252578,34.0712508,-118.3819707
CRGD24049113,34.005593,-118.2488314
ML81961460,37.2235098,-121.8950626
ML81964120,37.3981508,-121.8820475
SF424032777,37.7836959,-122.4267324
CRNDP2404606,32.822398,-117.1726977
CROC22227274,33.6110631,-117.7475451
ML81967241,37.3589741,-121.8539676
BA323919061,38.4762158,-122.715457
CL22222377,34.084699,-118.2004135
41034500,37.7310003,-122.1842056
CL23229299,34.112119,-118.3735512
CRRW22229422,34.2734472,-117.1730634
SF424041606,37.7783487,-122.4234463
ML81955792,37.2921843,-121.761285
ME224035595,38.5742287,-121.4449582
CRSR23042274,34.0500126,-118.4625532
ML81909189,37.3521129,-121.7967508
ME224071859,39.1333661,-121.0561765
41037723,37.8351664,-122.2568294
41057195,37.2508531,-121.8454912
ML81951111,37.2930268,-121.815313
CRNDP2404489,32.9517842,-117.1993741
SF424009838,37.7842348,-122.428687
SF424007887,37.7752927,-122.4131926
SF422667924,37.7905431,-122.3959219
ML81948526,37.2796677,-121.9267336
ML81907931,37.3427286,-121.8161123
CRPW22196705,33.8506238,-118.1751594
CROC23229635,33.6104591,-117.7472552
ML81936133,37.2146039,-121.8618779
SF424045761,37.77350089999999,-122.497419
SF423734289,37.7929335,-122.4136494
CL23339501,34.086115,-118.374547
CL23289379,34.1061845,-118.3740042
CL24370265,34.0885898,-118.2808234
CRDW23218862,33.9331973,-118.2347298
41033082,37.8745852,-122.081377
ME223088436,38.6440449,-121.5499762
CROC24107434,33.7111169,-118.0155324
ML81920934,37.3806446,-121.8475656
41029905,37.728172,-122.367659
41019260,37.8485708,-122.2382174
CL22214803,34.1061164,-118.2689674
CRSW24102709,33.2210891,-117.2780817
ML81962776,37.242311,-121.8769406
CL23249943,34.0401706,-118.4519297
SF423744692,37.7857883,-122.207011
41048608,37.8244093,-122.2639035
41047698,37.840022,-122.2136103
CL23338777,34.0676595,-118.4250056
41049961,37.8494171,-122.2538899
41035329,37.830237,-122.1968274
ML81964445,37.2580151,-121.8330878
CRNP23186454,33.6353328,-117.903786
CL24381695,34.0755215,-118.4369141
CRSW24014583,33.7318793,-116.9918876
BA324033919,38.3890821,-122.7177566
41039331,37.7489777,-122.1366596
ML81941750,38.3025684,-122.3148025
ME223011432,38.4936454,-121.5326207
ML81967544,37.2710973,-121.8807301
SF423755522,37.7942614,-122.4094003
CRIV23145344,34.0232247,-118.3153909
CL23229653,34.0777478,-118.3703226
ML81963353,37.3086933,-121.8942682
41024795,37.9220161,-122.0586428
CRPTP2304801,32.5697923,-117.0576987
CRND24006713,32.963938,-117.182698
CL24377717,34.0771104,-118.3181034
ME224070205,38.4583326,-121.3807003
SF423745398,37.7540893,-122.4106891
CL23275029,34.0471801,-118.4696524
CROC24000541,33.6895642,-117.9836765
ML81976576,37.2927139,-121.7523839
SF424010690,37.7535904,-122.4112649
SF423906689,37.77819410000001,-122.42581
ML81971351,37.2530473,-121.9390032
SF424030646,37.7577739,-122.4101637
ML81943422,37.2851789,-121.9847451
CRCV24001817,34.0407985,-118.2631918
CL24397651,34.11272,-118.2087249
41038431,37.8073883,-122.2262787
ML81958522,37.2668319,-121.8368521
ML81918418,37.294861,-121.8040743
ML81923717,37.2631201,-121.9102505
CL22193935,34.0085275,-118.3490763
SF423731913,37.7610026,-122.4553019
CRNP23090051,34.1189583,-118.4457133
CL24373995,34.1448617,-118.4445379
41049353,37.3028268,-121.9388206
ML81955919,37.3048848,-121.9447052
ML81928216,37.2878705,-121.8845375
SF424011338,37.7914425,-122.4262781
41016575,37.7462036,-122.4399262
CREV23099138,34.2416424,-117.217585
SF424008150,37.775171,-122.427241
SF424023843,37.72527729999999,-122.395194
41066976,37.7423039,-122.1646043
CRV1-18711,34.2527457,-119.1980672
ME224034636,38.5004165,-121.5318271
CL23244455,34.1160648,-118.2960529
CRPTP2400362,32.7625095,-117.0833568
41064555,37.8441581,-122.2582939
41022980,37.85849109999999,-122.0690206
CRPV23167628,33.7263589,-118.318326
CL23308147,34.0582654,-118.426226
SF423922404,37.7560755,-122.41163
ME223007933,38.6604782,-121.506409
ML81921380,37.2789515,-121.9105809
CRDW23203375,33.9629707,-118.3109788
ML81914623,37.3104223,-121.947412
41055423,37.8824237,-122.2566122
CL22217201,33.9768059,-118.3987476
CRBB24074095,34.1243641,-118.2332139
CRAR24033254,34.0492985,-118.2924998
CRRS23201449,33.7922044,-118.1314572
CL22219825,34.1168564,-118.3566782
ME223036656,38.6852289,-121.0365042
CROC23109058,33.6594835,-117.9988026
CL23329411,34.0501345,-118.4660094
CL24404617,34.147583,-118.4634703
CL22221911,33.9976392,-118.2749024
SF423730466,37.7430837,-122.4909929
ML81926600,37.2039118,-121.8485231
SF424035230,37.7617662,-122.4552588
CL24352679,34.0712321,-118.381946
SF424019119,37.7557039,-122.4115193
SF423913397,37.7649803,-122.4243613
SF424035584,37.78833729999999,-122.4449774
ML81943277,37.3042224,-121.9568651
BA324036610,38.3399977,-122.3127491
ML81965551,37.2376624,-121.9422759
SF423726509,37.7722351,-122.4994667
ME224038938,38.6231784,-121.5101644
ME224073419,38.48252859999999,-121.4938329
41054082,37.83037900000001,-122.2223074
CRSB22250250,33.9570943,-118.2536591
CRIG23163907,33.86675350000001,-117.4410191
CL24390565,33.9473571,-118.2907891
CL24400207,34.1177589,-118.2131173
SF423723625,37.711947,-122.4562114
SF423755489,37.7135849,-122.441248
CRSR23030726,34.22047209999999,-118.5059886
SF423916332,37.783141,-122.444213
41041695,37.8335294,-122.2597958
ML81924921,37.3064403,-121.8857595
SF423715090,37.7880562,-122.423253
BA323040625,38.302206,-122.3366475
ML81968868,37.2488181,-121.8823834
SF424002815,37.7488664,-122.4314117
BA323008726,38.431659,-122.7977603
BA323028101,38.3108917,-122.3450489
ME223051010,38.667583,-121.100149
CRTR24000851,34.1011037,-118.2794098
41060376,37.7775187,-122.1944072
CL23309829,34.0535183,-118.4962998
41044407,37.8627818,-122.073654
CL23278625,34.1254549,-118.351898
CRNDP2405169,33.4855873,-117.0726756
CL23251477,34.0614941,-118.4366197
ML81924230,37.3113165,-121.9188517
CRNP24135337,33.7164391,-118.0555345
41057156,37.7536584,-122.1280475
ME224018230,38.638742,-121.5358067
CRDW24127424,33.9700503,-118.2603693
ML81928006,37.3132193,-121.9640712
CRPTP2300510,32.7236515,-117.0649389
ML81927989,37.2519716,-121.8475679
CRSR23055997,34.2175552,-118.5034798
41044233,37.7574162,-122.1911006
SF424033707,37.753234,-122.468584
SF423733257,37.74604850000001,-122.4549398
CRPTP2305102,32.7727783,-117.1474966
41049035,37.807579,-122.2290433
ML81961858,37.3232109,-121.8536044
CRCV22258090,34.11576100000001,-117.6507099
CRSR24010269,34.1694254,-118.4382269
CRPW22257654,33.8472723,-117.5468347
CL23248847,34.112335,-118.3173104
CRNDP2302348,33.1568691,-117.2655629
CRSB23175342,33.8726328,-118.3292108
CRDW22157722,33.8900052,-118.2897122
41051458,37.9027084,-121.7348673
CRSW22213239,33.840286,-117.5922868
CRDW23156388,33.9463028,-118.2718708
CL23301067,34.0178902,-118.2536445
ML81948989,37.3819409,-121.8826735
CRSR23204654,34.0466237,-118.2021232
CL24373489,34.0375739,-118.4126683
CRNDP2308063,32.9753067,-117.0750813
CL23289163,34.1008612,-118.3818406
ME223065008,38.56135099999999,-121.4549504
ML81924672,32.99902,-117.0613043
ML81942119,37.2764538,-121.8885157
CL23314675,34.0975077,-118.3584657
CL24347569,34.0702334,-118.3393689
CRDW23195514,33.9427915,-118.3065499
CL24376395,34.0721936,-118.4588799
ML81953322,37.2880887,-121.890658
SF424050683,37.7420423,-122.4536468
CL23323681,34.077092,-118.3153933
41045942,37.8409218,-122.2267733
41041266,37.7656438,-122.2101503
CRPTP2403901,32.5792055,-117.0765357
CRPW23206645,33.9610163,-118.3937514
CL22222269,34.1126105,-118.3269491
ME223093143,38.683279,-121.0772989
SF423900334,37.7488247,-122.4665129
CL24362245,34.0534128,-118.2824509
ML81969886,37.3591064,-121.8637919
SF424005092,37.8034667,-122.4099806
CRPW23135490,33.6907271,-117.9938843
ME223039921,38.6472721,-121.3679611
CRPW23229617,33.9383063,-118.2317155
ML81970290,37.7813857,-122.4214063
CL24406215,34.1089621,-118.2630189
41049888,37.8591933,-122.069081
ML81950282,37.2626514,-121.8466379
ML81918708,37.27671550000001,-121.7557354
ML81925572,37.2582335,-121.9116641
SF423729378,37.7551009,-122.4395012
ML81942451,37.2566432,-121.8096366
CROC24097868,33.6069817,-117.7198688
CL23308361,34.0879104,-118.2876133
SF424031104,37.7823885,-122.4266683
41038870,37.7654077,-122.1438461
ML81925116,37.282109,-121.9181331
CRSR23161623,34.1460129,-118.4501123
CROC24088937,33.6012861,-117.746421
SF424015728,37.761834,-122.423027
SF423915942,37.7410906,-122.4089198
41036987,37.39070330000001,-121.8294163
CRSB22227337,33.9641958,-118.2969871
CRNDP2401125,33.1528857,-117.0480704
CRSR24080690,34.1764553,-118.4293315
ML81920083,37.2361463,-121.9818771
ML81952495,37.3185457,-121.7809149
ML81950358,37.2316794,-121.7594422
41014728,37.8300256,-122.27163
CRPTP2400154,32.5616965,-117.0785574
CL23287059,33.9185704,-118.2763928
41034236,37.8135019,-122.2386436
CRNP24140677,33.6424108,-117.8737559
SF423927615,37.7327833,-122.4395794
CREV24061880,33.9081155,-117.4907267
41047720,37.310569,-121.8340747
CRSB24130054,33.8694227,-118.3286994
41047853,37.8335165,-122.2022085
CROC23213849,33.6026736,-117.7154788
41046416,37.8470553,-122.2788562
CL24402743,33.9208513,-118.2707745
CL24414265,34.0824574,-118.2528166
SF423726537,37.7866055,-122.3990994
CL24401083,33.99700960000001,-118.3313839
CRIV24063884,32.6786676,-117.0707244
CL23314333,33.9462507,-118.266526
CROC23043226,33.7057249,-117.7462412
CRV1-19272,34.2821937,-119.2294271
CL23242049,34.0507682,-118.444056
CL22202895,33.96018189999999,-118.4126159
ML81952246,37.3904401,-121.8761364
CRPW23085106,33.7068471,-117.7608886
ML81939096,37.7317331,-122.4785447
BA323034571,38.4210842,-122.6494374
CROC24096612,33.7416163,-117.7633297
ME223005564,38.6764597,-121.5306483
BA323006549,37.7521317,-122.1281246
SF424005549,37.8037896,-122.4390601
CRNDP2404413,33.2068449,-117.3393433
SF423749763,37.73842370000001,-122.4132349
SF423743883,37.7582134,-122.3955026
CRNDP2303765,32.7035602,-117.0417328
CROC22256521,33.7175739,-117.7499242
41057118,37.8824041,-122.2500868
CRDW23204742,33.9980987,-118.2889651
CRV1-16384,34.2117781,-119.1819446
CRPW23187288,33.6079097,-117.713724
CRSR23196968,34.1922447,-118.5007651
CRSR23105172,34.1104234,-118.3760837
CRNP23185406,33.6590325,-117.976948
CROC24149178,33.973668,-118.4221621
CL24344055,33.9661733,-118.3048473
CL23229435,34.0730355,-118.4890327
SF423910560,37.7872352,-122.4407708
CRNDP2301955,33.2479631,-117.2608938
ME224022749,38.8252652,-121.2859409
41036481,37.7666374,-122.1586377
CL24392824,34.0848353,-118.2635153
ML81960373,37.2101718,-121.8307617
CRCV23120913,33.7448742,-117.4516483
41061909,37.8428025,-122.2149714
ME223067523,39.040496,-121.189296
CRSR22257585,34.1904926,-118.4359599
CL23229077,33.9856302,-118.3333417
41023221,37.8651155,-122.0730448
BA324026202,38.2914509,-122.2960171
ML81940691,37.2781708,-121.8170482
SF424015705,37.750514,-122.4904392
ML81965467,37.2807401,-121.9024898
CROC23176121,33.7204874,-117.7523555
ML81977375,37.2986246,-121.7967135
CRPTP2402333,32.7757815,-117.0520597
41065211,37.7511492,-122.1305128
ML81937975,37.27357500000001,-121.8174813
ML81966345,37.3133463,-121.7887477
41018808,37.8458257,-122.2122348
41050150,37.7774307,-122.2108832
SF423718332,37.7898163,-122.4532519
CL24348683,34.0504856,-118.4690739
ME223039367,38.6934762,-121.0896102
CRPTP2403620,32.7639573,-117.1020289
ML81972769,37.3373674,-121.9468
CRPTP2400188,32.71513060000001,-117.1705038
CL23275691,34.0295284,-118.3012287
41021684,37.7449109,-122.1463955
ML81958640,37.2140218,-121.8786734
CROC24030708,33.4569515,-117.6068119
ML81941371,37.7574567,-122.4314919
SF423746308,37.72654,-122.4605568
CRPTP2303326,32.7885457,-117.1649579
CL23235782,34.0858838,-118.3340157
CRBB23068856,34.1242962,-118.1980444
ML81934145,37.2313312,-121.7872228
SF422702324,37.7903248,-122.3915355
SF423911769,37.777884,-122.4638549
ME223007195,38.5823258,-121.3836661
SF423716678,37.8041843,-122.4121029
41047494,37.7952766,-122.4297868
SF422710060,37.7872237,-122.4494429
CL23319625,34.0448162,-118.3681167
CL24356541,34.1246138,-118.3620629
ML81973079,37.7085732,-122.4169324
CL23282863,34.0075526,-118.2985673
41026117,37.8029334,-122.2263904
CRTR23226270,34.0796229,-118.1738165
41030315,37.8361077,-122.1942418
CRSW23204591,33.73610439999999,-116.9688006
ML81951520,37.3886918,-121.8395189
CL23240303,34.0549076,-118.242643
ME224069757,38.5863094,-121.3468547
CRPW22222576,32.7671872,-117.0485836
CRSB24008453,33.9682907,-118.393293
ME224041498,37.790069,-122.1959558
ME223026758,38.5548619,-121.4492877
CROC23071750,33.6224273,-117.8843549
CRNDP2306837,32.79785830000001,-117.1854729
CL23317737,34.1427939,-118.1967497
CL24394701,34.0719649,-118.2591201
SF423905798,37.760869,-122.4471251
41067937,37.8111579,-122.2850459
CROC24002454,33.8241098,-118.1235555
ML81915249,37.2242337,-121.7663259
ME223076712,38.5261096,-121.4215403
ME224049742,38.4921054,-121.5420515
SF423718682,37.7715936,-122.3885893
CL24361801,34.0995822,-118.2578267
41048373,37.8003294,-122.2190091
SF423916537,37.7426748,-122.4375124
ML81943729,37.2404297,-121.823565
SF423713796,37.7520955,-122.4294493
ME223070649,38.6075925,-121.5350907
BA324012250,38.3269417,-122.2908693
CRSC24023089,35.2579178,-120.633989
CRNDP2210244,33.158968,-117.268555
CROC23171109,33.7181362,-117.7414661
CRNDP2305695,32.8080475,-117.0087342
CL22222783,34.1134512,-118.3232454
ML81962617,37.4039392,-121.8627115
SF423747259,37.8000741,-122.4137168
CL23229173,34.0045077,-118.4498995
ML81962823,37.3339904,-121.9736792
CRPF24131116,34.0582438,-118.432926
SF423720317,37.8050383,-122.4405061
CRPW23052020,34.114788,-118.2567965
ME224013543,38.5639664,-121.4494344
BA324059061,38.4997075,-122.7486329
41015844,37.776991,-122.187881
CRV1-23035,34.2799726,-119.1558611
CROC24134888,33.6696633,-117.9604814
CRPI23217125,34.9581787,-120.4211288
ME223028850,38.5849151,-121.3730575
CRPW24085286,34.0070203,-118.3136407
SF424001346,37.7865089,-122.4291002
SF422707203,37.7790729,-122.410312
ML81959942,37.2459244,-121.9337252
CRPW22155900,33.7105773,-117.7396673
SF423755461,37.7536662,-122.4155422
CRPI23177931,34.8542704,-120.4092194
SF423919946,37.7974636,-122.4198232
ML81971669,37.2445542,-121.9344489
SF423914859,37.7442162,-122.43459
41045414,37.7830581,-122.4447379
SF423906920,37.7469419,-122.5069438
41022755,37.7578144,-122.1711242
ME224068239,38.5348094,-121.434236
SF423918324,37.7636996,-122.4644679
CL24418701,34.0204161,-118.4214285
CL23321861,34.0847211,-118.2779306
41027931,37.8097035,-122.2324841
